ds,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_u25_S,FB_28_similar_S,FB_30_broad_S,FB_30_similar_S,FB_30_retarg_S,FB_40_broad_S,FB_40_similar_S,FB_40_retarg_S,FB_50_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,type,solID
2021/4/20,0,0,0,0.014151489,0,0,0,2.23164969,0.402567109,2.17E-32,0,1.384854589,0,2.416279779,0,0,0,2.693811974,5.850818695,0,0,0,0,0.152509604,0,0.096599014,decompMedia,2_699_2
2021/4/21,0,0,0,0.014300409,0,0,0,2.131038366,0.403056639,2.81E-33,0,1.337938063,0,2.271177413,0,0,0,2.731824552,5.900163878,0,0,0,0,0.1251531,0,0.049094057,decompMedia,2_699_2
2021/4/22,0,0,0,0.014201827,0,0,0,2.075400297,0.403397681,3.59E-34,0,1.303509866,0,2.216583258,0,0,0,2.824948422,5.949942856,0,0,0,0,0.134547102,0,0.031059153,decompMedia,2_699_2
2021/4/23,0,0,0,0.014086667,0,0,0,2.033049194,0.403935827,4.53E-35,0,1.274307941,0,2.214039893,0,0,0,2.892362781,5.995416106,0,0,0,0,0.095495051,0,0.024226515,decompMedia,2_699_2
2021/4/24,0,0,0,0.014106601,0,0,0,1.99847007,0.386682508,5.67E-36,0,1.256936374,0,1.882532402,0,0,0,2.937292972,6.039329927,0,0,0,0,0.077063607,0,0.040469486,decompMedia,2_699_2
2021/4/25,0,0,0,0.008655036,0,0,0,1.980220094,0.345914063,7.01E-37,0,1.215681481,0,1.400629008,0,0,0,2.933372258,6.086695418,0,0,0,0,0.073507094,0,0.118062585,decompMedia,2_699_2
2021/4/26,0,0,0,0.001111834,0,0,0,1.961654082,0.298581524,8.58E-38,0,1.174354263,0,0.983432616,0,0,0,2.900400723,6.144192412,0,0,0,0,0.062065852,0,0.127801541,decompMedia,2_699_2
2021/4/27,0,0,0,0.000128911,0,0,0,1.955123814,0.315133989,1.04E-38,0,1.147283605,0,0.706335146,0,0,0,2.87897676,6.19067165,0,0,0,0,0.06437276,0,0.090970625,decompMedia,2_699_2
2021/4/28,0,0,0,1.39E-05,0,0,0,1.707933154,0.298648098,1.25E-39,0,0.979848538,0,0.42425156,0,0,0,2.653103908,6.16902658,0,0,0,0,0.080646609,0,0.025204782,decompMedia,2_699_2
2021/4/29,0,0,0,1.42E-06,0,0,0,1.549261021,0.288431053,1.48E-40,0,0.869352505,0,0.250210389,0,0,0,2.466997794,6.197591885,0,0,0,0,0.050176331,0,0.065626112,decompMedia,2_699_2
2021/4/30,0,0,0,0.000164459,0,0,0,1.661651997,0.31256074,1.74E-41,0,0.895608515,0,0.265623087,0,0,0,2.500918214,6.23260553,0,0,0,0,0.078027169,0,0.020321425,decompMedia,2_699_2
2021/5/1,0,0,0,0.001065367,0,0,0,1.768181461,0.334859237,2.02E-42,0,0.926983154,0,0.319007054,0,0,0,2.530163965,6.267187084,0,0,0,0,0.058872955,0,0.062166169,decompMedia,2_699_2
2021/5/2,0,0,0,0.001961205,0,0,0,1.80953035,0.347604621,2.33E-43,0,0.920955175,0,0.384621116,0,0,0,2.523282518,6.294777157,0,0,0,0,0.052390047,0,0.063129501,decompMedia,2_699_2
2021/5/3,0,0,0,0.002578712,0,0,0,1.844948317,0.359558048,2.65E-44,0,0.928001237,0,0.434294787,0,0,0,2.568328917,6.32980823,0,0,0,0,0.068600706,0,0.062479478,decompMedia,2_699_2
2021/5/4,0,0,0,0.002969041,0,0,0,1.878981715,0.369835996,3.00E-45,0,0.936494028,0,0.468678043,0,0,0,2.609778678,6.376505555,0,0,0,0,0.061836789,0,0.061864494,decompMedia,2_699_2
2021/5/5,0,0,0,0.002955825,0,0,0,1.889597727,0.378244366,3.35E-46,0,0.939185526,0,0.481935031,0,0,0,2.755994547,6.402827746,0,0,0,0,0.076344566,0,0.094061184,decompMedia,2_699_2
2021/5/6,0,0,0,0.003059419,0,0,0,1.906760221,0.384087932,3.72E-47,0,0.952386405,0,0.488610524,0,0,0,2.845689956,6.426805462,0,0,0,0,0.124551094,0,0.048221303,decompMedia,2_699_2
2021/5/7,0,0,0,0.003068305,0,0,0,1.921762247,0.389998634,4.08E-48,0,0.96736119,0,0.49162623,0,0,0,2.921677544,6.450112883,0,0,0,0,0.164449187,0,0.015122498,decompMedia,2_699_2
2021/5/8,0,0,0,0.003171877,0,0,0,1.927642592,0.393913245,4.45E-49,0,0.976673583,0,0.493814683,0,0,0,2.925846486,6.48826584,0,0,0,0,0.284918037,0,0.032981791,decompMedia,2_699_2
2021/5/9,0,0,0,0.003230323,0,0,0,1.934811955,0.396890001,4.79E-50,0,0.9840208,0,0.493267891,0,0,0,2.926230729,6.529152563,0,0,0,0,0.275431606,0,0.026008008,decompMedia,2_699_2
2021/5/10,0,0,0,0.003126815,0,0,0,1.936725951,0.375771762,5.13E-51,0,0.995674721,0,0.488501155,0,0,0,2.923273563,6.566423134,0,0,0,0,0.323015928,0,0.068793941,decompMedia,2_699_2
2021/5/11,0,0,0,0.003140189,0,0,0,1.938533577,0.334878992,5.43E-52,0,1.005177916,0,0.489372376,0,0,0,2.920333827,6.5957243,0,0,0,0,0.316345875,0,0.040221786,decompMedia,2_699_2
2021/5/12,0,0,0,0.003183777,0,0,0,1.930621195,0.287572451,5.70E-53,0,1.014472602,0,0.490597136,0,0,0,2.896365829,6.616372025,0,0,2.82E-08,0,0.323204911,0,0.013443249,decompMedia,2_699_2
2021/5/13,0,0,0,0.005650988,0,0,0,1.917802887,0.235991152,5.94E-54,0,0.971734899,0,0.478739268,0,0,0,2.746000768,6.632993955,0,0,2.66E-08,0,0.259763806,0,0.015831357,decompMedia,2_699_2
2021/5/14,0,0,0,0.005183253,0,0,0,1.942394346,0.183670907,6.13E-55,0,0.855347192,0,0.47713519,0,0,0,2.564662846,6.651648591,0,0,2.28E-08,0,0.178928701,0,0.017762342,decompMedia,2_699_2
2021/5/15,0,0,0,0.012500977,0,0,0,1.941209532,0.134840666,6.28E-56,0,0.741820131,0,0.434167806,0,0,0,2.391982077,6.667463029,0,0,1.74E-08,0,0.145222261,0,0.036497921,decompMedia,2_699_2
2021/5/16,0,0,0,0.017917372,0,0,0,1.859891657,0.093164277,6.37E-57,0,0.60273585,0,0.220952712,0,0,0,2.24730707,6.693158721,0,0,1.16E-08,0,0.150240863,0,0.078536942,decompMedia,2_699_2
2021/5/17,0,0,0,0.021093731,0,0,0,1.779556837,0.060637047,6.42E-58,0,0.48143601,0,0.084886541,0,0,0,2.127699951,6.71482832,0,0,6.70E-09,0,0.163679755,0,0.071074804,decompMedia,2_699_2
2021/5/18,0,0,0,0.022686195,0,0,0,1.721276677,0.037300183,6.41E-59,0,0.380016571,0,0.022556721,0,0,0,2.035057158,6.718159987,0,0,3.31E-09,0,0.148396336,0,0.021128961,decompMedia,2_699_2
2021/5/19,0,0,0,0.020704354,0,0,0,1.677568567,0.021778735,6.35E-60,0,0.296713707,0,0.003797854,0,0,0,1.954947945,6.718185191,0,0,1.38E-09,0,0.151093809,0,0.019418311,decompMedia,2_699_2
2021/5/20,0,0,0,0.017692244,0,0,0,1.647567266,0.012120435,6.24E-61,0,0.230667211,0,0.000370398,0,0,0,1.976597813,6.707532342,0,0,4.85E-10,0,0.215297553,0,0.019354398,decompMedia,2_699_2
2021/5/21,0,0,0,0.002303245,0,0,0,1.627279288,0.006451435,6.08E-62,0,0.178463527,0,1.91E-05,0,0,0,2.040891591,6.704402414,0,0,1.41E-10,0,0.164667664,0,0.00824802,decompMedia,2_699_2
2021/5/22,0,0,0,0.000269388,0,0,0,1.608337269,0.003292537,5.88E-63,0,0.139003916,0,4.75E-07,0,0,0,2.054491883,6.69920367,0,0,3.40E-11,0,0.170674417,0,0.027583641,decompMedia,2_699_2
2021/5/23,0,0,0,2.93E-05,0,0,0,1.600539138,0.001613842,5.64E-64,0,0.109849781,0,5.24E-09,0,0,0,1.974975921,6.693753702,0,0,6.69E-12,0,0.138567724,0,0.07167744,decompMedia,2_699_2
2021/5/24,0,0,0,3.01E-06,0,0,0,1.585661857,0.000760487,5.37E-65,0,0.088420384,0,2.36E-11,0,0,0,1.945898753,6.686908687,0,0,1.07E-12,0,0.126402376,0,0.102437519,decompMedia,2_699_2
2021/5/25,0,0,0,2.95E-07,0,0,0,1.582660752,0.00034473,5.08E-66,0,0.072590311,0,3.99E-14,0,0,0,1.921632342,6.677047071,0,0,1.38E-13,0,0.085771783,0,0.081070086,decompMedia,2_699_2
2021/5/26,0,0,0,2.79E-08,0,0,0,1.57524726,0.000150371,4.76E-67,0,0.060588251,0,2.37E-17,0,0,0,1.942583224,6.655563429,0,0,0.017039935,0,0.045599153,0,0.042867367,decompMedia,2_699_2
2021/5/27,0,0,0,2.54E-09,0,0,0,1.578278025,6.31E-05,4.43E-68,0,0.052533372,0,4.62E-21,0,0,0,2.160684765,6.632948955,0,0,0.107451335,0,0.027553346,0,0.028681677,decompMedia,2_699_2
2021/5/28,0,0,0,2.24E-10,0,0,0,1.578642203,2.55E-05,4.09E-69,0,0.046025621,0,0.003226815,0,0,0,2.351803124,6.60779515,0,0,0.289689959,0,0.012201366,0,0.023292272,decompMedia,2_699_2
2021/5/29,0,0,0,1.93E-11,0,0,0,1.57714437,9.92E-06,3.75E-70,0,0.042521736,0,0.039984681,0,0,0,2.558249261,6.588705938,0,0,0.538564282,0,0.015423357,0,0.021184889,decompMedia,2_699_2
2021/5/30,0,0,0,1.61E-12,0,0,0,1.579014371,3.71E-06,3.41E-71,0,0.039774752,0,0.100160157,0,0,0,2.794168124,6.577034608,0,0,0.823205699,0,0.020795517,0,0.038702181,decompMedia,2_699_2
2021/5/31,0,0,0,1.32E-13,0,0,0,1.559577704,1.34E-06,3.08E-72,0,0.037683769,0,0.129914126,0,0,0,2.892106349,6.558971998,0,0,0.960703719,0,0.037239308,0,0.028477714,decompMedia,2_699_2
2021/6/1,0,0,0,1.06E-14,0,0,0,1.509970773,4.65E-07,2.77E-73,0,0.036615109,0,0.187152951,0,0,0,3.034157901,6.54576306,0,0,0.710964571,0,0.060334217,0,0.010639177,decompMedia,2_699_2
2021/6/2,0,0,0,8.28E-16,0,0,0,1.464806564,1.55E-07,2.46E-74,0,0.035782934,0,0.226054564,0,0,0,3.116392927,6.536753667,0,0,0.468262689,0,0.051649675,0,0.014437418,decompMedia,2_699_2
2021/6/3,0,0,0,6.38E-17,0,0,0,1.431039851,4.99E-08,2.18E-75,0,0.035192855,0,0.376133388,0,0,0,3.157139321,6.52931029,0,0,0.270751676,0,0.051342262,0,0.0171397,decompMedia,2_699_2
2021/6/4,0,0,0,4.82E-18,0,0,0,1.331559421,1.55E-08,1.91E-76,0,0.034772075,0,0.629074822,0,0,0,3.133155489,6.522695454,0,0,0.136089496,0,0.069580136,0,0.01862635,decompMedia,2_699_2
2021/6/5,0,0,0,3.58E-19,0,0,0,1.224982327,4.61E-09,1.67E-77,0,0.034317176,0,0.790983518,0,0,0,3.107432006,6.516239319,0,0,0.059065099,0,0.090459229,0,0.019336634,decompMedia,2_699_2
2021/6/6,0,0,0,2.62E-20,0,0,0,1.149149902,1.32E-09,1.44E-78,0,0.03429007,0,0.955732999,0,0,0,3.083443961,6.514051491,0,0,0.022019838,0,0.142082058,0,0.095999119,decompMedia,2_699_2
2021/6/7,0,0,0,1.89E-21,0,0,0,1.090589904,3.65E-10,1.24E-79,0,0.034244775,0,0.858397914,0,0,0,3.045519411,6.512755112,0,0,0.007014544,0,0.129144881,0,0.050615011,decompMedia,2_699_2
2021/6/8,0,0,0,1.34E-22,0,0,0,1.06189749,9.73E-11,1.06E-80,0,0.034102141,0,0.581920988,0,0,0,3.021443322,6.509850209,0,0,0.001898079,0,0.097102627,0,0.015899094,decompMedia,2_699_2
2021/6/9,0,0,0,9.40E-24,0,0,0,1.075704487,2.49E-11,9.00E-82,0,0.034141339,0,0.256873674,0,0,0,2.984829215,6.493065817,0,0,0.000433395,0,0.068368576,0,0.016989712,decompMedia,2_699_2
2021/6/10,0,0,0,6.49E-25,0,0,0,1.088577101,6.15E-12,7.58E-83,0,0.034134947,0,0.081080222,0,0,0,2.939774028,6.480113821,0,0,8.29E-05,0,0.045338029,0,0.035581657,decompMedia,2_699_2
2021/6/11,0,0,0,4.43E-26,0,0,0,1.100239388,1.46E-12,6.34E-84,0,0.034196176,0,0.017330197,0,0,0,2.871453627,6.468955625,0,0,1.32E-05,0,0.036536006,0,0.048743082,decompMedia,2_699_2
2021/6/12,0,0,0,2.99E-27,0,0,0,1.103084849,3.35E-13,5.27E-85,0,0.034590873,0,0.002367328,0,0,0,2.813302411,6.45819954,0,0,1.73E-06,0,0.023813411,0,0.055742454,decompMedia,2_699_2
2021/6/13,0,0,0,1.99E-28,0,0,0,1.120555817,7.39E-14,4.36E-86,0,0.036485823,0,0.000192562,0,0,0,2.788101031,6.450961394,0,0,1.87E-07,0,0.041639237,0,0.058959073,decompMedia,2_699_2
2021/6/14,0,0,0,1.31E-29,0,0,0,1.133139254,1.57E-14,3.58E-87,0,0.03839751,0,8.58E-06,0,0,0,2.767857809,6.442006413,0,0,1.64E-08,0,0.039792491,0,0.060316151,decompMedia,2_699_2
2021/6/15,0,0,0,8.53E-31,0,0,0,1.143449191,3.22E-15,2.92E-88,0,0.040319811,0,1.92E-07,0,0,0,2.734049644,6.43013055,0,0,1.16E-09,0,0.030998764,0,0.093250309,decompMedia,2_699_2
2021/6/16,0,0,0,5.50E-32,0,0,0,1.148821605,6.34E-16,2.36E-89,0,0.042124624,0,1.96E-09,0,0,0,2.708355287,6.419985164,0,0,6.64E-11,0,0.023898903,0,0.047998233,decompMedia,2_699_2
2021/6/17,0,0,0,3.51E-33,0,0,0,1.15108883,1.21E-16,1.90E-90,0,0.043804789,0,8.35E-12,0,0,0,2.65770851,6.409872735,0,0,3.02E-12,0,0.023991079,0,0.030692534,decompMedia,2_699_2
2021/6/18,0,0,0,2.22E-34,0,0,0,1.144673363,2.21E-17,1.52E-91,0,0.045137187,0,1.37E-14,0,0,0,2.631768762,6.386233883,0,0,1.09E-13,0,0.013555934,0,0.010950078,decompMedia,2_699_2
2021/6/19,0,0,0,1.39E-35,0,0,0,1.143882141,3.90E-18,1.21E-92,0,0.046451612,0,7.97E-18,0,0,0,2.604629975,6.363806862,0,0,3.11E-15,0,0.006827434,0,0.0145128,decompMedia,2_699_2
2021/6/20,0,0,0,8.58E-37,0,0,0,1.149540733,6.62E-19,9.54E-94,0,0.047874174,0,1.53E-21,0,0,0,2.632610428,6.343544836,0,0,6.96E-17,0,0.021228448,0,0.057907074,decompMedia,2_699_2
2021/6/21,0,0,0,5.27E-38,0,0,0,1.149214351,1.09E-19,7.49E-95,0,0.048866744,0,9.06E-26,0,0,0,2.639722112,6.32422331,0,0,1.21E-18,0,0.030943865,0,0.036651844,decompMedia,2_699_2
2021/6/22,0,0,0,3.21E-39,0,0,0,1.152984073,1.71E-20,5.84E-96,0,0.049966653,0,1.55E-30,0,0,0,2.67346174,6.305426687,0,0,1.64E-20,0,0.020383399,0,0.012684844,decompMedia,2_699_2
2021/6/23,0,0,0,1.93E-40,0,0,0,1.154382536,2.61E-21,4.53E-97,0,0.050843892,0,7.22E-36,0,0,0,2.693655662,6.282635513,0,0,1.71E-22,0,0.016841148,0,0.015493596,decompMedia,2_699_2
2021/6/24,0,0,0,1.16E-41,0,0,0,1.153021962,3.83E-22,3.49E-98,0,0.050907011,0,8.64E-42,0,0,0,2.709448148,6.248472969,0,0,1.37E-24,0,0.018530369,0,0.034598599,decompMedia,2_699_2
2021/6/25,0,0,0,6.86E-43,0,0,0,1.153087309,5.41E-23,2.67E-99,0,0.051940317,0,2.51E-48,0,0,0,2.766187035,6.233767114,0,0.065465148,8.39E-27,0,0.020698401,0,0.026964962,decompMedia,2_699_2
2021/6/26,0,0,0,4.04E-44,0,0,0,1.152323414,7.38E-24,2.04E-100,0,0.052516894,0,1.67E-55,0,0,0,2.810991083,6.211322551,0,0.253138254,3.91E-29,0,0.017181206,0,0.069691976,decompMedia,2_699_2
2021/6/27,0,0,0,2.36E-45,0,0,0,1.155477898,9.70E-25,1.54E-101,0,0.053055803,0,2.44E-63,0,0,0,2.846565962,6.195683388,0,0.494336479,1.38E-31,0,0.031964865,0,0.10084315,decompMedia,2_699_2
2021/6/28,0,0,0,1.36E-46,0,0,0,1.157350631,1.23E-25,1.16E-102,0,0.053602271,0,7.35E-72,0,0,0,2.893070909,6.174936833,0,0.526612306,3.66E-34,0,0.043718048,0,0.117287323,decompMedia,2_699_2
2021/6/29,0,0,0,7.85E-48,0,0,0,1.159860822,1.50E-26,8.67E-104,0,0.053843104,0,4.37E-81,0,0,0,2.935572333,6.160236254,0,0.440081496,7.31E-37,0,0.0556471,0,0.055567541,decompMedia,2_699_2
2021/6/30,0,0,0,4.48E-49,0,0,0,1.160786429,1.77E-27,6.44E-105,0,0.053964393,0,4.86E-91,0,0,0,3.047140806,6.144949329,0,0.338560489,1.09E-39,0,0.05637141,0,0.221483963,decompMedia,2_699_2
2021/7/1,0,0,0,2.54E-50,0,0,0,1.159883022,2.01E-28,4.76E-106,0,0.054272693,0,9.67E-102,0,0,0,3.138054303,6.130570519,0,0.252153716,1.21E-42,0,0.055234919,0,0.09251139,decompMedia,2_699_2
2021/7/2,0,0,0,1.43E-51,0,0,0,1.159848899,2.20E-29,3.50E-107,0,0.054050589,0,3.27E-113,0,0,0,3.213180695,6.117325268,0,0.18275046,9.97E-46,0,0.052552869,0,0.045223829,decompMedia,2_699_2
2021/7/3,0,0,0,7.98E-53,0,0,0,1.150197297,2.33E-30,2.56E-108,0,0.053609826,0,1.80E-125,0,0,0,3.260157591,6.106331137,0,0.129336367,6.06E-49,0,0.048978951,0,0.051393479,decompMedia,2_699_2
2021/7/4,0,0,0,4.43E-54,0,0,0,1.153170675,2.37E-31,1.86E-109,0,0.053693899,0,1.53E-138,0,0,0,3.310554967,6.103577321,0,0.089613378,2.71E-52,0,0.066902613,0,0.056165962,decompMedia,2_699_2
2021/7/5,0,0,0,2.44E-55,0,0,0,1.156368725,2.33E-32,1.34E-110,0,0.053813486,0,1.92E-152,0,0,0,3.351675912,6.103031325,0,0.060910611,8.89E-56,0,0.050887337,0,0.034572544,decompMedia,2_699_2
2021/7/6,0,0,0,1.34E-56,0,0,0,1.157989513,2.21E-33,9.64E-112,0,0.053886582,0,3.42E-167,0,0,0,3.398914508,6.0902612,0,0.040680707,2.13E-59,0,0.057300483,0,0.011987078,decompMedia,2_699_2
2021/7/7,0,0,0,7.28E-58,0,0,0,1.157945018,2.02E-34,6.89E-113,0,0.053854605,0,8.25E-183,0,0,0,3.480199745,6.078484929,0,0.026732548,3.71E-63,0,0.064307339,0,0.01507805,decompMedia,2_699_2
2021/7/8,0,0,0,3.94E-59,0,0,0,1.159048241,1.78E-35,4.89E-114,0,0.054003319,0,2.57E-199,0,0,0,3.544197266,6.057248808,0,0.017303433,4.69E-67,0,0.084747307,0,0.007032874,decompMedia,2_699_2
2021/7/9,0,0,0,2.12E-60,0,0,0,1.155923332,1.52E-36,3.46E-115,0,0.053883295,0,9.95E-217,0,0,0,3.554506534,6.029519618,0,0.011042619,4.29E-71,0,0.078462439,0,0.004321926,decompMedia,2_699_2
2021/7/10,0,0,0,1.13E-61,0,0,0,1.148710749,1.24E-37,2.43E-116,0,0.053499207,0,4.57E-235,0,0,0,3.533784417,6.004484018,0,0.006953567,2.82E-75,0,0.152653977,0,0.023176045,decompMedia,2_699_2
2021/7/11,0,0,0,6.00E-63,0,0,0,1.151456457,9.85E-39,1.70E-117,0,0.053683241,0,2.39E-254,0,0,0,3.52423278,5.986045577,0,0.004323534,1.33E-79,0,0.216312983,0,0.041519947,decompMedia,2_699_2
2021/7/12,0,0,0,3.17E-64,0,0,0,1.151472648,7.53E-40,1.18E-118,0,0.053838809,0,1.36E-274,0,0,0,3.528519544,5.973561652,0,0.002655996,4.52E-84,0,0.194300988,0,0.082423942,decompMedia,2_699_2
2021/7/13,0,0,0,1.66E-65,0,0,0,1.152174734,5.55E-41,8.14E-120,0,0.053801561,0,8.13E-296,0,0,0,3.540135971,5.961507221,0,0.001612886,1.09E-88,0,0.130581852,0,0.072762706,decompMedia,2_699_2
2021/7/14,0,0,0,8.69E-67,0,0,0,1.155077031,3.95E-42,5.60E-121,0,0.053818873,0,0.00E+00,0,0,0,3.571003377,5.934416375,0,0.000968663,1.87E-93,0,0.104946769,0,0.040359438,decompMedia,2_699_2
2021/7/15,0,0,0,4.51E-68,0,0,0,1.223801994,2.71E-43,3.83E-122,0,0.054425208,0,0,0,0,0,3.559895722,5.907952446,0,0.000575596,2.28E-98,0,0.082119631,0,0.049561094,decompMedia,2_699_2
2021/7/16,0,0,0,2.33E-69,0,0,0,1.337877639,1.79E-44,2.60E-123,0,0.058130572,0,0,0,0,0,3.53560163,5.879227731,0,0.000338537,1.96E-103,0,0.064125487,0,0.016020571,decompMedia,2_699_2
2021/7/17,0,0,0,1.20E-70,0,0,0,1.483278753,1.15E-45,1.76E-124,0,0.068958216,0,0,0,0,0,3.540069977,5.850020628,0,0.000197146,1.19E-108,0,0.074535452,0,0.017162316,decompMedia,2_699_2
2021/7/18,0,0,0,6.10E-72,0,0,0,1.62951628,7.07E-47,1.18E-125,0,0.085430155,0,0,0,0,0,3.553362111,5.824273928,0,0.000113711,5.08E-114,0,0.120369958,0,0.018389212,decompMedia,2_699_2
2021/7/19,0,0,0,3.10E-73,0,0,0,1.780237423,4.21E-48,7.93E-127,0,0.110383672,0,0,0,0,0,3.569794492,5.800452985,0,6.50E-05,1.52E-119,0,0.124101027,0,0.008021793,decompMedia,2_699_2
2021/7/20,0,0,0,1.57E-74,0,0,0,1.896347468,2.42E-49,5.28E-128,0,0.138502132,0,0,0,0,0,3.53246686,5.777867927,0,1.940447054,3.18E-125,0,0.095688031,0,0.012988301,decompMedia,2_699_2
2021/7/21,0,0,0,7.88E-76,0,0,0,2.019853174,1.34E-50,3.50E-129,0,0.168218519,0,0,0,0,0,3.431781617,5.747993694,0,2.91855971,4.63E-131,0,0.07028476,0,0.01646377,decompMedia,2_699_2
2021/7/22,0,0,0,3.94E-77,0,0,0,2.030953924,7.18E-52,2.30E-130,0,0.199224696,0,0,0,0,0,3.279043121,5.712701979,0,3.52809046,4.68E-137,0,0.074684973,0,0.007558924,decompMedia,2_699_2
2021/7/23,0,0,0,1.96E-78,0,0,0,2.017492398,3.71E-53,1.51E-131,0,0.23000604,0,0,0,0,0,3.087340646,5.669027202,0,3.895840773,3.29E-143,0,0.067889734,0,0.004516088,decompMedia,2_699_2
2021/7/24,0,0,0,9.73E-80,0,0,0,1.844557499,1.85E-54,9.85E-133,0,0.198351035,0,0,0,0,0,2.761751482,5.613734458,0,4.137062261,1.60E-149,0,0.058586554,0,0.010548038,decompMedia,2_699_2
2021/7/25,0,0,0,4.80E-81,0,0,0,1.675458728,8.92E-56,6.40E-134,0,0.161136725,0,0,0,0,0,2.477400084,5.577771178,0,4.293469575,5.34E-156,0,0.074356559,0,0.015194735,decompMedia,2_699_2
2021/7/26,0,0,0,2.35E-82,0,0,0,1.841633263,4.14E-57,4.13E-135,0,0.21507303,0,0,0,0,0,2.350607974,5.544487855,0,4.402541659,1.23E-162,0,0.079581771,0,0.034836565,decompMedia,2_699_2
2021/7/27,0,0,0,1.15E-83,0,0,0,1.9632456,1.86E-58,2.65E-136,0,0.271200472,0,0,0,0,0,2.316688133,5.510234825,0,4.454497908,1.94E-169,0,0.113820594,0,0.027176619,decompMedia,2_699_2
2021/7/28,0,0,0,5.59E-85,0,0,0,2.080723485,8.06E-60,1.70E-137,0,0.334174118,0,0,0,0,0,2.306358726,5.475555434,0,3.765073653,2.10E-176,0,0.136381146,0,0.023134983,decompMedia,2_699_2
2021/7/29,0,0,0,2.70E-86,0,0,0,2.183349207,3.37E-61,1.08E-138,0,0.403096092,0,0,0,0,0,2.308605621,5.447106004,0,2.991517609,1.55E-183,0,0.139560651,0,0.021254096,decompMedia,2_699_2
2021/7/30,0,0,0,1.30E-87,0,0,0,2.306906348,1.36E-62,6.83E-140,0,0.506887221,0,0,0,0,0,2.320919647,5.433859249,0,2.293337392,7.76E-191,0,0.139164388,0,0.008760763,decompMedia,2_699_2
2021/7/31,0,0,0,6.25E-89,0,0,0,2.400182105,5.32E-64,4.30E-141,0,0.615235926,0,0,0,0,0,2.324600845,5.43060035,0,1.701315944,2.65E-198,0,0.135586491,0,0.004857748,decompMedia,2_699_2
2021/8/1,0,0,0,2.98E-90,0,0,0,2.491992353,2.00E-65,2.69E-142,0,0.740633722,0,0,0,0,0,2.331404059,5.445162274,0,1.225065811,6.11E-206,0,0.147371625,0,0.043750138,decompMedia,2_699_2
2021/8/2,0,0,0,1.42E-91,0,0,0,2.55123412,7.29E-67,1.68E-143,0,0.862601385,0,0,0,0,0,2.34960372,5.459473161,0,0.858886107,9.55E-214,0,0.158108437,0,0.031538668,decompMedia,2_699_2
2021/8/3,0,0,0,6.72E-93,0,0,0,2.600377673,2.56E-68,1.04E-144,0,0.987039849,0,0,0,0,0,2.406827878,5.48605181,0,0.588033991,1.01E-221,0,0.132107112,0,0.003905393,decompMedia,2_699_2
2021/8/4,0,0,0,3.17E-94,0,0,0,2.637066271,8.68E-70,6.44E-146,0,1.106682267,0,0,0,0,0,2.439485798,5.514461165,0,0.394206268,7.13E-230,0,0.124450162,0,0.002917304,decompMedia,2_699_2
2021/8/5,0,0,0,1.49E-95,0,0,0,2.655939957,2.85E-71,3.96E-147,0,1.218245493,0,0,0,0,0,2.52300246,5.534528363,0,0.439291063,3.39E-238,0,0.152649035,0,0.009067194,decompMedia,2_699_2
2021/8/6,0,0,0,6.95E-97,0,0,0,2.66987677,9.00E-73,2.42E-148,0,1.315780496,0,0,0,0,0,2.597379178,5.560222605,0,1.067535206,1.08E-246,0,0.143675679,0,0.00534568,decompMedia,2_699_2
2021/8/7,0,0,0,3.23E-98,0,0,0,2.667916571,2.75E-74,1.47E-149,0,1.390026555,0,0,0,0,0,2.647006894,5.585896386,0,1.74607322,2.30E-255,0,0.152757474,0,0.00379769,decompMedia,2_699_2
2021/8/8,0,0,0,1.50E-99,0,0,0,2.680232876,8.13E-76,8.93E-151,0,1.465072291,0,0,0,0,0,2.700399045,5.618309048,0,3.723617712,3.27E-264,0,0.161723916,0,0.010021732,decompMedia,2_699_2
2021/8/9,0,0,0,6.92E-101,0,0,0,2.687149326,2.32E-77,5.39E-152,0,1.528034284,0,0,0,0,0,2.711026194,5.65197053,0,4.738409863,3.08E-273,0,0.247428997,0,0.03046106,decompMedia,2_699_2
2021/8/10,0,0,0,3.18E-102,0,0,0,2.659558471,6.38E-79,3.23E-153,0,1.604890416,0,0,0,0,0,2.76928295,5.687579304,0,5.193461256,1.93E-282,0,0.193048028,0,0.01181789,decompMedia,2_699_2
2021/8/11,0,0,0,1.46E-103,0,0,0,2.690331738,1.70E-80,1.93E-154,0,1.74348609,0,0,0,0,0,2.852483531,5.717011092,0,5.438436129,8.02E-292,0,0.157185938,0,0.031027413,decompMedia,2_699_2
2021/8/12,0,0,0,6.66E-105,0,0,0,2.723159508,4.37E-82,1.15E-155,0,1.880762242,0,0,0,0,0,2.908089547,5.747310052,0,5.447750294,2.20E-301,0,0.156493069,0,0.046114858,decompMedia,2_699_2
2021/8/13,0,0,0,3.03E-106,0,0,0,2.744276135,1.08E-83,6.80E-157,0,2.015226093,0,0,0,0,0,2.94559463,5.773265059,0,5.367861556,0.00E+00,0,0.156119061,0,0.015531658,decompMedia,2_699_2
