ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,boolean_value_20,boolean_value_21,boolean_value_22,boolean_value_23,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_u25_S,FB_28_similar_S,FB_30_broad_S,FB_30_similar_S,FB_30_retarg_S,FB_40_broad_S,FB_40_similar_S,FB_40_retarg_S,FB_50_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2020/10/23,56,4.549529927,6.190994143,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.026908673,2.12592949,0.495280551,0,-0.28583114,0.3128763,1.02841064,0,-2.727310294,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.048333216,0,6.200118582,0,0,0,1.33E-295,0,0,0,1.703074642,3.898255203,0,0,0,0,4.052206682,0,14.11087228,0,55.34053608,2_699_2
2020/10/24,65,4.55661374,6.557116211,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.029078727,2.189201201,0,1.514520257,-0.230149749,0.483536099,1.336933833,0,-2.727310294,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.318195889,0,6.417837339,0,0,0,0.00E+00,0,0,0,1.803596945,3.822835884,0,0,0,0,3.897606406,0,6.097018031,0,56.47801178,2_699_2
2020/10/25,75,4.563697552,6.848115164,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.017939115,1.961423041,0,1.631021815,-0.274694862,0.455092799,2.005400749,0,-2.727310294,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.60157928,0,6.326311719,0,0,0,0,0,0,0,1.844894894,3.755261877,0,0,0,0,2.963386121,0,3.654764806,0,58.81666966,2_699_2
2020/10/26,40,4.570781365,7.058777708,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.014756369,2.050003437,0,1.669855668,-0.211589286,0.29865465,1.336933833,0,-2.727310294,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.742784648,0,6.352680107,0,0,0,0,0,0,0,1.842315643,3.683908903,0,0,0,0,2.020651923,0,5.212478729,0,50.19528315,2_699_2
2020/10/27,43,4.577865177,7.185432225,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.022857905,2.113275148,0,1.165015582,-0.308103697,0.284433,1.439774897,0,-2.727310294,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.912276499,0,6.04928909,0,0,0,0,0,0,0,1.894523372,3.609556556,0,0,0,0,1.463567395,0,6.272127431,0,48.96837201,2_699_2
2020/10/28,44,4.584948989,7.226040588,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.024738619,2.100620806,0,0.42717238,-0.278406955,0.291543825,1.542615961,0,-2.727310294,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,4.06399774,0,5.62717618,0,0,0,0,0,0,0,1.990424343,3.531753128,0,0,0,0,0.86776573,0,2.013139446,0,43.15763569,2_699_2
2020/10/29,48,4.592032802,7.180253726,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.031827463,2.189201201,0,1.883441858,-0.200453008,0.29865465,1.02841064,0,-3.574846917,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,4.175271412,0,5.286810811,0,0,0,0,0,0,0,1.980057874,3.450808823,0,0,0,0,0.775790299,0,4.120986455,0,44.04685057,2_699_2
2020/10/30,31,4.599116614,7.049429426,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.029368068,1.885496988,0,0.310670822,-0.241286028,0.284433,1.285513301,0,-3.574846917,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,4.138869144,0,4.800441999,0,0,0,0,0,0,0,1.960807279,3.366930876,0,0,0,0,0.38839426,0,1.494621985,0,38.388848,2_699_2
2020/10/31,36,4.606200426,6.836611773,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.031104111,1.746299224,0,1.864024932,-0.311815789,0.2559897,1.748298089,0,-3.574846917,0,13.16750768,-6.271489406,-7.622467046,4.72577217,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,4.04778734,0,4.254884577,0,0,0,0,0,0,0,1.970741065,3.28055492,0,0,0,0,0.341453411,0,3.745378754,0,48.25404687,2_699_2
2020/11/1,47,4.613284239,6.546472568,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.016781753,1.809570935,0,0.524257012,-0.289543233,0.398206199,1.131251704,0.102183173,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.6596379,0,4.697840445,0,0,0,0,0,0,0,1.98645901,3.192221305,0,0,0,0,0.828993539,0,5.5136098,0,52.12187887,2_699_2
2020/11/2,40,4.620368051,6.185216006,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.012586315,1.974077384,0.14567075,0.524257012,-0.293255326,0.29865465,1.542615961,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.404035988,0,5.123669099,0,0,0,0,0,0,0,1.99066914,3.102428044,0,0,0,0,0.674603993,0,3.745511712,0,41.53157516,2_699_2
2020/11/3,53,4.627451863,5.760448761,-2.015560203,8.82894639,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.03023609,1.872842646,0.26220735,0.038833853,-0.296967419,0.319987125,2.211082877,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.200388728,0,5.526932621,0,0,0,0,0,0,0,2.022043319,3.011916756,0,0,0,0,0.539206052,0,2.947834191,0,48.11804956,2_699_2
2020/11/4,32,4.634535676,5.281018504,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.017649775,1.733644882,0,1.669855668,-0.256134398,0.412427849,1.491195429,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.034714213,0,5.779517971,0,0,0,0,0,0,0,2.036770126,2.921327442,0,0,0,0,0.832444356,0,2.605916219,0,39.26716555,2_699_2
2020/11/5,36,4.641619488,4.756824621,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.038916307,1.695681855,0,1.786357226,-0.256134398,0.284433,1.079831172,0.102183173,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.923688117,0,5.898447065,0,0,0,0,0,0,0,2.284445316,2.831571394,0,0,0,0,0.658343922,0,7.756496486,0,42.51217386,2_699_2
2020/11/6,27,4.6487033,4.198605593,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.035010209,1.619755802,0,0.077667705,-0.241286028,0.191992275,0.874149044,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.83957622,0,5.898920814,0,0,0,0,0,0,0,2.563783192,3.043945043,0,0,0,0,0.773601266,0,7.731453795,0,40.06763205,2_699_2
2020/11/7,52,4.655787113,3.617708033,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.042533064,1.961423041,0,0.233003116,-0.278406955,0.348430424,2.108241813,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.784533402,0,5.984963075,0,0,0,0,0,0,0,2.590420896,3.238714686,0,0,0,0,0.718342763,0,4.513169241,0,45.13111161,2_699_2
2020/11/8,43,4.662870925,3.025842851,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.027342684,2.189201201,0.14567075,0.21358619,-0.322952068,0.383984549,1.491195429,0.204366346,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.756243464,0,6.00471211,0,0,0,0,0,0,0,2.587976793,3.374887427,0,0,0,0,0.536662688,0,13.53978368,0,58.21202753,2_699_2
2020/11/9,38,4.669954737,2.434834261,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.022568565,1.708336197,0,0.563090865,-0.304391604,0.29865465,0.719887448,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.73693012,0,6.014914375,0,0,0,0,0,0,0,2.57598666,3.355897325,0,0,0,0,0.388822103,0,3.849938329,0,37.51589041,2_699_2
2020/11/10,34,4.67703855,1.856367551,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.042388394,1.505866722,0,1.689272594,-0.293255326,0.319987125,0.719887448,0.204366346,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.725159603,0,5.988177167,0,0,0,0,0,0,0,2.559883224,3.299330034,0,0,0,0,0.204241554,0,5.269415005,0,37.98278435,2_699_2
2020/11/11,48,4.684122362,1.3017415,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.04571581,1.505866722,0,1.7669403,-0.28583114,0.220435575,1.491195429,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.693799696,0,5.996214056,0,0,0,0,0,0,0,2.540185069,3.317023339,0,0,0,0,0.095038922,0,3.587497956,0,36.03222743,2_699_2
2020/11/12,29,4.691206174,0.781631214,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.056710752,1.290742905,0,0.097084632,-0.24499812,0.355541249,1.799718621,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.687645436,0,5.964399117,0,0,0,0,0,0,0,2.50695929,3.356593057,0,0,0,0,0.166000157,0,5.26220053,0,34.80090413,2_699_2
2020/11/13,29,4.698289987,0.305866831,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.054106687,1.733644882,0,1.689272594,-0.334088346,0.21332475,1.02841064,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.692635345,0,5.907530741,0,0,0,0,0,0,0,2.488759505,3.387620876,0,0,0,0,0.089609801,0,3.620077275,0,33.38681539,2_699_2
2020/11/14,40,4.705373799,-0.116766827,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.050923941,1.860188304,0,1.805774153,-0.24499812,0.376873724,1.285513301,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.692656571,0,6.033822334,0,0,0,0,0,0,0,2.495701836,3.395755665,0,0,0,0,0.121570381,0,2.892076747,0,39.9667137,2_699_2
2020/11/15,53,4.712457611,-0.478705175,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.036890923,1.695681855,0,1.786357226,-0.278406955,0.447981974,1.696877557,0.102183173,-3.574846917,0.092575749,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.57927304,0,5.341887477,0,0,0,0,0,0,0,2.494164599,3.455504625,0,0,0,0,0.158743983,0,2.582080222,0,43.8162004,2_699_2
2020/11/16,39,4.719541424,-0.773749492,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.026040651,1.860188304,0,1.786357226,-0.289543233,0.284433,1.079831172,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.511140722,0,4.78988076,0,0,0,0,0,0,0,2.4933436,3.531254968,0,0,0,0,0.099301549,0,7.736890938,0,38.33537797,2_699_2
2020/11/17,45,4.726625236,-0.997180156,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.043111745,1.923460015,0,1.650438742,-0.334088346,0.284433,0.719887448,0.102183173,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.525217336,0,5.225863915,0,0,0,0,0,0,0,2.485221545,3.621185883,0,0,0,0,0.142593802,0,4.641838249,0,33.97544994,2_699_2
2020/11/18,33,4.733709049,-1.145835196,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.070309759,1.999386068,0,1.611604889,-0.308103697,0.248878875,0.719887448,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.580087959,0,4.759792563,0,0,0,0,0,0,0,2.431742229,3.719383536,0,0,0,0,0.130631201,0,5.8764455,0,34.50020202,2_699_2
2020/11/19,34,4.740792861,-1.218152737,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.076819922,2.416979361,0,1.359184846,-0.308103697,0.1991031,1.285513301,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.573189144,0,4.417055159,0,0,0,0,0,0,0,2.370736729,3.804885834,0,0,0,0,0.117803202,0,3.835706059,0,31.7009822,2_699_2
2020/11/20,32,4.747876673,-1.214176823,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.075517889,2.771300942,0,0.077667705,-0.334088346,0.18488145,0.822728512,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.516974229,0,4.165479281,0,0,0,0,0,0,0,2.311025569,3.844963625,0,0,0,0,0.105104385,0,1.365048533,0,27.25205744,2_699_2
2020/11/21,44,4.754960486,-1.135526976,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.077977284,2.100620806,0,1.7669403,-0.296967419,0.21332475,1.02841064,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.363054579,0,4.033203258,0,0,0,0,0,0,0,2.259479144,3.853698908,0,0,0,0,0.058897861,0,1.766888046,0,35.45720956,2_699_2
2020/11/22,67,4.762044298,-0.985332758,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.056421411,1.89815133,0,1.55335411,-0.28583114,0.319987125,1.594036493,0.102183173,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.246044855,0,3.957190676,0,0,0,0,0,0,0,2.253131131,3.85985571,0,0,0,0,0.127257109,0,4.06650985,0,42.91565589,2_699_2
2020/11/23,59,4.76912811,-0.768135419,-0.749752181,15.21467749,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.04557114,1.961423041,0,1.087347877,-0.374921366,0.462203624,2.108241813,0.102183173,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,3.312161582,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.171104915,0,3.891854918,0,0,0,0,0,0,0,2.253254448,3.863630327,0,0,0,0,0.118173196,0,5.725993204,0,54.42435845,2_699_2
2020/11/24,32,4.776211922,-0.489759511,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.027198014,1.49321238,0,0,-0.311815789,0.234657225,1.079831172,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,3.195012189,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.304136549,0,4.6571471,0,0,0,0,0,0,0,2.209863133,3.829006624,0,0,0,0,0.071081039,0,3.824837005,0,34.11527741,2_699_2
2020/11/25,35,4.783295735,-0.157158018,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.058157455,1.328705931,0.2913415,0,-0.341512531,0.248878875,1.079831172,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.45268406,0,5.258588943,0,0,0,0,0,0,0,2.172891102,3.778852946,0,0,0,0,0.065957526,0,2.977759248,0,31.07055578,2_699_2
2020/11/26,32,4.790379547,0.221764834,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.069731078,1.619755802,0,1.55335411,-0.259846491,0.32709795,1.542615961,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.735413412,0,4.330287896,0,0,0,0,0,0,0,2.142745528,3.724194443,0,0,0,0,0.062098285,0,4.894327965,0,33.78338943,2_699_2
2020/11/27,26,4.797463359,0.63834844,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.082462063,1.467903696,0,0.233003116,-0.237573935,0.191992275,0.719887448,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.949321864,0,3.390721435,0,0,0,0,0,0,0,2.116598841,3.664757801,0,0,0,0,0.146132659,0,1.690735321,0,27.6635082,2_699_2
2020/11/28,40,4.804547171,1.083383366,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.08116003,1.49321238,0,1.708689521,-0.32666416,0.2275464,1.285513301,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.947891051,0,3.363433604,0,0,0,0,0,0,0,2.096991439,3.600321234,0,0,0,0,0.140591672,0,1.951258016,0,37.07012292,2_699_2
2020/11/29,64,4.811630983,1.547326362,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.06061685,1.278088562,0,0.233003116,-0.289543233,0.2559897,1.439774897,0.102183173,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.966148426,0,3.541446464,0,0,0,0,0,0,0,2.080679638,3.530713708,0,0,0,0,0.352448191,0,7.131110838,0,46.43227019,2_699_2
2020/11/30,43,4.818714795,2.020517521,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.045137129,1.252779878,0,1.320350993,-0.296967419,0.263100525,1.234092768,0,-3.574846917,0,11.97046153,-6.284523974,-7.622467046,4.711566442,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,2.991759512,0,3.682654639,0,0,0,0,0,0,0,2.086897528,3.455814588,0,0,0,0,0.245010025,0,7.456057175,0,39.05638603,2_699_2
2020/12/1,50,4.825798608,2.493394331,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.053528006,1.290742905,0,1.708689521,-0.274694862,0.29865465,1.234092768,0,-3.574846917,0,11.97046153,-6.245420269,-7.622467046,4.702095956,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.030071691,0,3.637111837,0,0,0,0,0,0,0,2.155999688,3.375553753,0,0,0,0,0.214504937,0,4.4296605,0,35.71739991,2_699_2
2020/12/2,35,4.83288242,2.956697535,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.072479813,1.037656061,0.466146401,0,-0.32666416,0.277322175,0.925569576,0,-3.574846917,0,11.97046153,-6.245420269,-7.622467046,4.702095956,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.071381451,0,3.756153754,0,0,0,0,0,0,0,2.217080941,3.289912229,0,0,0,0,0.247854935,0,1.504636885,0,31.43102507,2_699_2
2020/12/3,45,4.839966232,3.401664029,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.076964592,1.025001718,0,0,-0.341512531,0.277322175,1.542615961,0.102183173,-3.574846917,0,11.97046153,-6.245420269,-7.622467046,4.702095956,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.21193024,0,3.83604728,0,0,0,0,0,0,0,2.263628429,3.198923365,0,0,0,0,0.145839105,0,1.835616064,0,31.47529217,2_699_2
2020/12/4,25,4.847050044,3.820202457,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,10.0808657,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.066403661,1.164199483,0,1.378601772,-0.289543233,0.2559897,0.874149044,0,-3.574846917,0,11.97046153,-6.245420269,-7.622467046,4.702095956,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,0,0,0,0,3.325461207,0,3.833703057,0,0,0,0,0,0,0,2.290809477,3.242713208,0,0,0,0,0.168408522,0,0.848090777,0,31.66762621,2_699_2
